review_cluster_id,ambiguity_type,reviewer_final_ruling,manual_review_status,reviewer_event_count_final,reviewer_event_price_final,price_rule,source_confidence,source_urls,reviewer_notes,reviewed_by,reviewed_date
acris_site_cluster_2010062800511002,same_buyer_date_multidoc_different_amounts,CONFIRM_KEEP_SEPARATE_DOCUMENT_EVENTS,EXTERNAL_CONFIRMED,1,,KEEP_SINGLE_POSITIVE_SOL_GOLDMAN_TRUST_EVENT_WITH_ZERO_RELATED_PARTY_COMPANIONS,MEDIUM,ChatGPT browser visible review;ACRIS document and party rows,"External review visible text recommended keep-separate treatment for the Sol Goldman family/trust packet, with one priced event and three zero-consideration related-party document records. The ACRIS facts show the same Goldman family trust seller set, the same Sol Goldman Investments LLC buyer, the same 2010-06-15 date, and 12 percent transfer on all four deeds, but only the 130 East 57th Street deed reports positive consideration of 3.405019M. Treat the single positive deed as the one priced first-layer event and retain the zero-consideration deeds as related-party companion/source documents under the current builder logic rather than summing or imputing additional price. This is not a clean market transaction: downstream classification should flag Goldman family trusts, related-party / trust-estate transfer, partial-interest 12 percent transfer, non-contiguous BBLs, and likely exclusion or special handling in any private arm's-length land-sale universe.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2010113001392001,same_buyer_date_multidoc_different_amounts,CONFIRM_SUM_DOCUMENT_AMOUNTS,EXTERNAL_CONFIRMED,1,1500000,SUM_ACRIS_DEED_CONSIDERATION_OLR_ECW_ARTICLE_XI_PRESERVATION_PACKAGE,HIGH,https://legistar.council.nyc.gov/LegislationDetail.aspx?GUID=A36E38E4-FDC3-4A64-8555-37C24685AFB8&ID=777898&Options=&Search=,"External review found NYC Council Resolution 0483-2010 / LU 226 tying 1663 Eastburn Avenue and 1804 Weeks Avenue together in the same Bronx Article XI exemption area, naming OLR ECW Housing Development Fund Company Inc as the HDFC and OLR ECW LP as the partnership / owner, and describing a regulatory agreement with HPD for affordable housing. The same resolution also includes 1744 Clay Avenue, which is outside this reviewed two-deed ACRIS packet and should not be added to the event incidence unless separately observed in the source documents. Treat the two same-date referee deeds to the OLR ECW buyer entities as one first-layer HDFC / preservation package event at summed ACRIS deed consideration of 1.5M. Downstream classification should flag Omni / OLR ECW buyer context, HDFC / Article XI affordable-housing preservation, referee / foreclosure-like seller context, regulatory agreement / tax exemption, and likely non-arm's-length or subsidized-preservation treatment before private-market sale analysis.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2015072301044003,same_buyer_date_multidoc_different_amounts,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,NO_USABLE_MARKET_SITE_PRICE_HDFC_PUBLIC_REGULATED_TRANSFER,HIGH,https://propertyinformationportal.nyc.gov/parcels/parcel/2028620008;https://belmontarthur.com/housing-redevelopment-programs/,"External review found NYC PIP confirming a 2015 City-to-Arthur Clinton HDFC nominal deed for BBL 2028620008 and BAALDC identifying the Arthur Clinton sites as affordable rehabilitation properties using NRP / LIHTC / HOME context, including 565 East 178th Street, 2131 Clinton Avenue, and 2089 / 2091 Arthur Avenue. Treat the nominal and low-consideration HDFC / public-regulated transfers as no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2018012500477002,unit_churn_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,NO_USABLE_MARKET_SITE_PRICE_HILTON_TIMESHARE_UNIT_CHURN,HIGH,https://www.hilton.com/en/hotels/nycwegv-hilton-club-west-57th-street-new-york/;https://www.realtyhop.com/property-records/search/seth-h-nock,"External review found Hilton identifying 102 West 57th Street as Hilton Club West 57th Street and public property-record context showing Seth H. Nock transfers of TIMES interests at 102 West 57th to Hilton Resorts on the reviewed date. Treat the low-consideration documents as timeshare / unit-interest churn, not a land or building site sale with usable market price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2022101400485001,same_buyer_date_repeated_bbl_different_amounts,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,NO_USABLE_MARKET_SITE_PRICE_HILTON_TIMESHARE_UNIT_INTEREST_CHURN,MEDIUM,https://www.hilton.com/en/hotels/nycwegv-hilton-club-west-57th-street-new-york/;https://www.hiltongrandvacations.com/en/resorts-and-destinations/new-york/west-57th-street-a-hilton-club,"External review found the same address / BBL context as Hilton Club West 57th Street at 102 West 57th Street, with Hilton Resorts as buyer and low-amount repeated-BBL documents from one individual seller. No source identified a real market site price. Treat as Hilton timeshare / unit-interest churn rather than an opportunity-site sale.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2023122000222007,same_buyer_date_repeated_bbl_different_amounts,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,NO_USABLE_MARKET_SITE_PRICE_AFFORDABLE_SUPPORTIVE_HDFC_TRANSFER,HIGH,https://sus.org/lm-sus-close-on-78-million-development-of-marcus-garvey-extension-phase-2/;https://www.charitynavigator.org/ein/934513456;https://www.propertyshark.com/mason/Property/709122/251-Chester-St-Brooklyn-NY-11212/,"External review found sources identifying MGX Phase 2 G HDFC as a nonprofit / social-welfare housing entity and Marcus Garvey Extension Phase 2 Building G as a 78M affordable / supportive housing development closing, not a market land sale price. The 245980 deed amount appears to be low / regulatory consideration and is not a usable site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2011032801374001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,NO_USABLE_MARKET_SITE_PRICE_RING_ESTATE_NOMINAL_TRANSFER,HIGH,https://propertyinformationportal.nyc.gov/parcels/parcel/1008760001;https://propertyinformationportal.nyc.gov/parcels/parcel/1007990012;https://therealdeal.com/new-york/2013/09/20/qa-inside-the-auction-of-extell-and-rings-251-park-avenue-south/,"External review found all deeds are 1 dollar partial-interest estate transfers from Estate of Leo Ring / executors to Michael Ring. External reporting describes Leo Ring's interest passing to sons Michael and Frank. Treat as estate / inheritance title transfer with nominal consideration and no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2011032801374002,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,NO_USABLE_MARKET_SITE_PRICE_RING_ESTATE_NOMINAL_TRANSFER,HIGH,https://propertyinformationportal.nyc.gov/parcels/parcel/1008760001;https://propertyinformationportal.nyc.gov/parcels/parcel/1007990012;https://therealdeal.com/new-york/2013/09/20/qa-inside-the-auction-of-extell-and-rings-251-park-avenue-south/,"External review found all deeds are 1 dollar partial-interest estate transfers from Estate of Leo Ring / executors to Frank Ring. External reporting describes Leo Ring's interest passing to sons Michael and Frank. Treat as estate / inheritance title transfer with nominal consideration and no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2018031301050001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,NO_USABLE_MARKET_SITE_PRICE_PUBLIC_NOMINAL_TRANSFER_TO_CITY,HIGH,https://propertyinformationportal.nyc.gov/parcels/parcel/1011710173;https://propertyinformationportal.nyc.gov/parcels/parcel/1011710172;https://propertyinformationportal.nyc.gov/parcels/parcel/1011710128;https://www.propertyshark.com/mason/Property/18318/140-Riverside-Blvd-New-York-NY-10069/,"External review found three 1 dollar deeds from EQR Riverside entities to the City of New York. External property sources identify the Riverside parcel / building context but do not provide any real 2018 economic site price. Treat as public nominal transfer with no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2013042401611001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,NO_USABLE_MARKET_SITE_PRICE_HUDSON_RELATED_PARTY_NOMINAL_RESTRUCTURING,MEDIUM,https://propertyinformationportal.nyc.gov/parcels/parcel/1018750029;https://propertyinformationportal.nyc.gov/parcels/parcel/1012260037;https://augrented.com/nyc/landlord/Hudson%2520Realty%2520Associates%2520Llc;https://www.propertyshark.com/mason/Property/19616/104-W-96-St-New-York-NY-10025/,"External review found two 10 dollar deeds from Hudson Associates L.P. to Hudson Realty Associates LLC, with same address context for the parties. External sources confirm Hudson Realty ownership / asset context but no real sale price. Treat as nominal related-party entity restructuring and no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2022061000377001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,NO_EXTERNAL_EVIDENCE,,,NO_USABLE_MARKET_SITE_PRICE_COLUMBIA_NOMINAL_INSTITUTIONAL_TRANSFER,MEDIUM,https://www.homes.com/property/425-431-w-218th-st-new-york-ny/dhphsnbtw1n48/;https://a836-pts-access.nyc.gov/care/datalets/datalet.aspx?LMparent=20&UseSearch=no&jur=65&mode=asmt_tent_2024&pin=1022140041&taxyr=2026,"External review found both deeds are 10 dollar transfers to the Trustees of Columbia University. External property and assessment sources show Columbia ownership but list no reliable real transaction price. Treat as nominal institutional acquisition / transfer with no usable price for the market-sale layer.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2024102500578002,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,NO_USABLE_MARKET_SITE_PRICE_MORRISANIA_HDFC_NOMINEE_REGULATORY_TRANSFER,HIGH,https://extapps.dec.ny.gov/data/DecDocs/C203183/Application.BCP.C203183.2025-01-14.Complete%20Application.pdf;https://www.nyc.gov/assets/nycwaterboard/downloads/pdf/public_notices/wb-notice-2-12-26.pdf,"External review found nominal / zero deeds involving Morrisania Development HDFC. The DEC Brownfield Cleanup Program filing identifies Morrisania Development HDFC as co-owner / nominee for TEG Morrisania Development and lists the relevant Concourse Village / East 161st block-lot assemblage. Treat as HDFC / regulatory transfer with no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2022031501571001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_KAUFMAN_TRUST_TITLE_TRANSFER_NO_SITE_PRICE,HIGH,https://propertyinformationportal.nyc.gov/parcels/parcel/1008190010;https://trellis.law/doc/165546181/exhibit-s-a-motion-004-lippner-quitclaim-deed,"External review found 24 zero-dollar deeds for the 44 West 18th Street site and a Kaufman trust / family-to-LLC title transfer or quitclaim pattern. Treat as no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2022011801374002,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_KAUFMAN_TRUST_TITLE_TRANSFER_NO_SITE_PRICE,HIGH,https://propertyinformationportal.nyc.gov/parcels/parcel/1008340049,"External review found 23 zero-dollar deeds at 10 West 33rd Street from Kaufman trusts / related parties to 10 West 33rd Street LLC. Treat as same-family / trust restructuring with no external real transaction price and no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2022021000670001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,NO_EXTERNAL_EVIDENCE,,,ZERO_CONSIDERATION_ESTATE_ENTITY_TRANSFER_NO_SITE_PRICE,MEDIUM,https://propertyinformationportal.nyc.gov/parcels/parcel/1009930036,"External review found 23 zero-dollar deeds at 4 Bryant Park involving estate / executor and Perlman / Field family entities to 4 Bryant Park Associates LLC. No reliable external real sale price was found for this exact packet. Treat as no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2022031501722001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_TRUST_ENTITY_RESTRUCTURING_NO_SITE_PRICE,HIGH,https://propertyinformationportal.nyc.gov/parcels/parcel/1008260046,"External review found 22 zero-dollar deeds at 1115 Broadway / 16 Madison Square West from trusts and related owners to 16 Madison Square West LLC. PIP confirms the deed packet with no amount. Treat as related trust / entity restructuring and no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2011122900218002,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_SG_RC_PORTFOLIO_TITLE_TRANSFER_NO_SITE_PRICE,HIGH,https://propertyinformationportal.nyc.gov/parcels/parcel/3011850027,"External review found 11 zero-dollar partial-interest Brooklyn apartment-building deeds among SG / RC / 301SG-related entities. PIP context indicates correction-deed / title-cleanup pattern for the same portfolio. Treat as no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2012102200180001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_PUBLIC_REGULATORY_TRANSFER_NO_SITE_PRICE,HIGH,https://propertyinformationportal.nyc.gov/parcels/parcel/1010140033;https://propertyinformationportal.nyc.gov/parcels/parcel/1010130057,"External review found nine zero-dollar deeds from 42nd St Development Project Inc to the City of New York across Times Square / 42nd Street redevelopment parcels. Treat as public transfer / regulatory cleanup and no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2015052801088001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_38E32_TITLE_PACKET_NO_SITE_PRICE,MEDIUM,https://www.realtyhop.com/property-records/new-york-ny/search/38e32-street-llc;https://propertyinformationportal.nyc.gov/parcels/parcel/1008610049,"External review found nine zero-dollar transfer deeds to 38E32 Street LLC from Roos / 38-32 / ADJC / Gans / Barkin / trust parties. The review noted a same-date external 1M Temple Shaaray Tefila transaction and 15M mortgage, but that is not this zero-deed party packet. Exclude this packet from the priced layer.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2011021100215002,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_SG_PORTFOLIO_PARTIAL_INTEREST_TRANSFER_NO_SITE_PRICE,HIGH,https://propertyinformationportal.nyc.gov/parcels/parcel/3011850027,"External review found seven zero-dollar Brooklyn apartment portfolio deeds involving SG Assets / Slope 73 / 301SG-related entities with partial-interest values. PIP context indicates correction / title-transfer pattern. Treat as no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2011042000366001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_IYAR_CLOCK_PORTFOLIO_TRANSFER_NO_SITE_PRICE,HIGH,https://propertyinformationportal.nyc.gov/parcels/parcel/3011850027,"External review found six zero-dollar Brooklyn apartment portfolio deeds involving Iyar / Clock / Star-related entities in the same SG / 301SG portfolio title-restructuring context. Treat as no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2021060700357001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_884_RIVERSIDE_INTERNAL_PARTIAL_INTEREST_TRANSFER_NO_SITE_PRICE,HIGH,https://www.propertyshark.com/mason/Property/38723/884-Riverside-Dr-New-York-NY-10032/;https://propertyinformationportal.nyc.gov/parcels/parcel/1021360106,"External review found six zero-dollar deeds into 884 Riverside Drive Partners LLC with varying partial interests. PropertyShark confirms the 2021 sale-record context but no price for this deed packet. Surrounding facts indicate internal ownership restructuring rather than a usable market sale.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2022070100303009,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_ATTORNEY_STREET_HDFC_AFFORDABLE_TRANSFER_NO_SITE_PRICE,HIGH,https://thenyhc.org/projects/attorney-street-apartments-165-broome-street/;https://www.nychdc.com/sites/default/files/2023-11/TEFRA%20NOTICE%20-%20November%2017%2C%202023%20-%20VF.pdf;https://propertyinformationportal.nyc.gov/parcels/parcel/1003410060,"External review found five zero-dollar deeds involving Grand Street Guild / Clinton Broome / Attorney Street HDFC-related entities for 131 and 161 Broome Street. External sources identify Attorney Street Apartments / 165 Broome Street as a 100 percent affordable HPD / ELLA project. Treat as no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2023041800578001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_ALLAND_ESTATE_FAMILY_TITLE_TRANSFER_NO_SITE_PRICE,MEDIUM,https://propertyinformationportal.nyc.gov/parcels/parcel/1010230048;https://www.homes.com/property/228-232-w-52nd-st-new-york-ny/sbyx97zgs4xxs/,"External review found five zero-dollar deeds at 228 West 52nd Street to Alland Realty LLC from Nicoletti / Sperber / Steier estate-family parties. External ownership history shows Alland held briefly before a later LLC owner, but no reliable real price for this exact zero-deed packet. Treat as no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2024052200746002,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_HARRISON_RELATED_PARTY_TITLE_TRANSFER_NO_SITE_PRICE,HIGH,https://extapps.dec.ny.gov/data/DecDocs/C224288/Work%20Plan.BCP.C224288.2023-12-29.Final%20Site%20Management%20Plan.pdf;https://propertyinformationportal.nyc.gov/parcels/parcel/3022650014,"External review found five zero-dollar deeds where Harrison Realty LLC appears on both sides or in a related-party packet for Wallabout parcels. DEC Brownfield material identifies Harrison Realty as site owner, but no external real sale price was found for the May 2024 packet. Treat as no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2010111200630001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,NO_EXTERNAL_EVIDENCE,,,ZERO_CONSIDERATION_DUMBO_PARTIAL_INTEREST_TRANSFER_NO_SITE_PRICE,MEDIUM,https://propertyinformationportal.nyc.gov/parcels/parcel/3000270040;https://propertyinformationportal.nyc.gov/parcels/parcel/3000280005;https://propertyinformationportal.nyc.gov/parcels/parcel/3000510012;https://propertyinformationportal.nyc.gov/parcels/parcel/3000190001,"External review found four zero-dollar 20 percent deeds to Cage Associates LLC across DUMBO / Washington Street parcels from Gair / 25 Washington / 65 Washington / Brooklake-related sellers. No reliable external real transaction price was found. Treat as internal / partial-interest restructuring and no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2011050900549004,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_301SG_TO_SG_PORTFOLIO_TRANSFER_NO_SITE_PRICE,HIGH,https://propertyinformationportal.nyc.gov/parcels/parcel/3011850027,"External review found four zero-dollar partial-interest Brooklyn apartment portfolio deeds from 301SG LLC to SG Assets LLC in the same SG / 301SG correction / title-transfer context. Treat as no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2015031201137002,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_TRUST_ENTITY_TRANSFER_NO_SITE_PRICE,HIGH,https://www.realtyhop.com/property-records/search/jay-h-mcdowell;https://propertyinformationportal.nyc.gov/parcels/parcel/1021660016;https://propertyinformationportal.nyc.gov/parcels/parcel/1022240045,"External review found four zero-dollar deeds for 1495 St Nicholas Avenue / 96 Sherman Avenue involving trust parties and Baxter 18 Realty. External records fit a trust / entity transfer pattern, not a priced market sale.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2018062601132009,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_FLUSHING_ENTITY_TIC_RESTRUCTURING_NO_SITE_PRICE,HIGH,https://propertyinformationportal.nyc.gov/parcels/parcel/4051010061;https://propertyinformationportal.nyc.gov/parcels/parcel/4050400027,"External review found four zero-dollar deeds from Flushing Columbia / Audubon / West 163 entities to RJE Holdings FP TIC LLC. PIP shows a prior 2015 priced sale, but this 2018 packet itself has no real consideration. Exclude from priced layer.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2018101601160005,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_HILTON_TIMESHARE_UNIT_CHURN_NO_SITE_PRICE,HIGH,https://www.hilton.com/en/hotels/nycwegv-hilton-club-west-57th-street-new-york/;https://propertyinformationportal.nyc.gov/parcels/parcel/1010090037,"External review found four zero-dollar deeds to Hilton Resorts at 102 West 57th Street, a Hilton Club timeshare property. Treat as unit / timeshare churn rather than land or building sale.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2021041201544001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_RIVERSIDE_PUBLIC_REGULATORY_TRANSFER_NO_SITE_PRICE,HIGH,https://riversedge.org/;https://propertyinformationportal.nyc.gov/parcels/parcel/1011710260;https://propertyinformationportal.nyc.gov/parcels/parcel/1011710136,"External review found four zero-dollar deeds to the City of New York for Riverside / Joe DiMaggio Highway parcels tied to public or institutional redevelopment context. No external real price was found for this public-transfer packet.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2022080301426001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_ST_MARGARETS_HDFC_TRANSFER_NO_SITE_PRICE,HIGH,https://regwatch.nyc/address/41-53-fulton-street-manhattan-ny;https://extapps.dec.ny.gov/data/DecDocs/C231169/Application.BCP.C231169.2026-04-07.Complete_BCP_Application.pdf;https://propertyinformationportal.nyc.gov/parcels/parcel/1000950035,"External review found zero-dollar duplicate or companion deeds involving St. Margaret's House HDFC for Fulton / Cliff Street parcels. External sources identify HDFC ownership / regulatory redevelopment context rather than market consideration.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2023020201026002,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_44_WEST_18_TRUST_TITLE_TRANSFER_NO_SITE_PRICE,HIGH,https://trellis.law/doc/165546181/exhibit-s-a-motion-004-lippner-quitclaim-deed;https://www.homes.com/property/47-53-w-17th-st-new-york-ny/ynqqswb181vd1/;https://propertyinformationportal.nyc.gov/parcels/parcel/1008190010,"External review found four zero-dollar deeds into 44 West 18th Street LLC from HLK / Akst trust-related parties. Sources indicate quitclaim or title-transfer context around this asset, not a resolved market sale price for the February 2023 packet.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2023060500556004,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_GATEWAY_RELATED_PARTY_RESTRUCTURING_NO_SITE_PRICE,HIGH,https://www.sec.gov/Archives/edgar/data/1991524/000153949723001626/exh4-9_gatewaycla.htm;https://www.sec.gov/Archives/edgar/data/1984246/000153949723001292/n3688-x6_ts.htm;https://propertyinformationportal.nyc.gov/parcels/parcel/3044520450,"External review found Gateway Center zero-dollar deeds among Gateway owner / parking / association entities. SEC materials identify Gateway Center Properties I as borrower on mortgage financing, not a sale price. Treat as related-party or ownership restructuring with no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2024060600566002,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_MOTT_CENTER_SAME_OWNER_TITLE_CLEANUP_NO_SITE_PRICE,HIGH,https://www.realtyhop.com/property-records/new-york-ny/search/mott-center-llc;https://propertyinformationportal.nyc.gov/parcels/parcel/4155370100,"External review found four zero-dollar deeds with Mott Center LLC on both sides for Redfern / Nameoke / Augustina parcels. External records show repeated Mott Center transfer / title history, not a priced 2024 sale.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2025090400556001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_HP_CSP_GF1_HDFC_ARTICLE_XI_TRANSFER_NO_SITE_PRICE,HIGH,https://legistar.council.nyc.gov/LegislationDetail.aspx?GUID=2A012D59-8351-4221-984D-F31EF7CF15FF&ID=7514325&Options=&Search=;https://propertyinformationportal.nyc.gov/parcels/parcel/2024710015;https://propertyinformationportal.nyc.gov/parcels/parcel/2032540065,"External review found four zero-dollar deeds to HP CSP GF1 HDFC across Grand Concourse / Riverside / Watson / Sickles sites. Council Article XI materials identify the HDFC / regulatory exemption area. Treat as no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2010063001067001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,NO_EXTERNAL_EVIDENCE,,,ZERO_CONSIDERATION_CANTRIL_NESBIT_TRUST_PARTIAL_INTEREST_TRANSFER_NO_SITE_PRICE,MEDIUM,https://propertyinformationportal.nyc.gov/parcels/parcel/1008560009;https://propertyinformationportal.nyc.gov/parcels/parcel/1009930036;https://propertyinformationportal.nyc.gov/parcels/parcel/1008340049,"External review found three zero-dollar partial-interest deeds among Cantril / Nesbit trustees for 1071 Sixth Avenue, 11 East 26th Street, and 4 West 33rd Street. No external real sale price was found. Treat as trust / family partial-interest transfer and no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2010070100045001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,NO_EXTERNAL_EVIDENCE,,,ZERO_CONSIDERATION_CANTRIL_TRUST_PARTIAL_INTEREST_TRANSFER_NO_SITE_PRICE,MEDIUM,https://propertyinformationportal.nyc.gov/parcels/parcel/1008560009;https://propertyinformationportal.nyc.gov/parcels/parcel/1009930036;https://propertyinformationportal.nyc.gov/parcels/parcel/1008340049,"External review found the companion Cantril / Nesbit packet with three zero-dollar partial-interest deeds to Kevin Cantril for the same properties. No external real sale price was found. Treat as trust / family transfer and no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2011010500072002,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,NO_EXTERNAL_EVIDENCE,,,ZERO_CONSIDERATION_COSMOPOLITAN_SAME_PARTY_ENTITY_TRANSFER_NO_SITE_PRICE,MEDIUM,https://propertyinformationportal.nyc.gov/parcels/parcel/4022900001;https://propertyinformationportal.nyc.gov/parcels/parcel/4022810001;https://propertyinformationportal.nyc.gov/parcels/parcel/4012040001,"External review found three zero-dollar deeds with Cosmopolitan Associates LLC as both seller and buyer across Queens apartment parcels. No external real price was found. Treat as same-party / entity title cleanup and no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2011042100405001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,EXTERNAL_CONFIRMED,,,ZERO_CONSIDERATION_ROSEN_EXECUTOR_TO_TRUSTEE_TRANSFER_NO_SITE_PRICE,HIGH,https://www.realtyhop.com/property-records/new-york-ny/search/jonathan-rosen-trustee;https://propertyinformationportal.nyc.gov/parcels/parcel/1008330006;https://propertyinformationportal.nyc.gov/parcels/parcel/1008860001;https://propertyinformationportal.nyc.gov/parcels/parcel/1008600049,"External review found three zero-dollar deeds from Jonathan P. Rosen as executor to Jonathan P. Rosen as trustee for Broadway / Park Avenue South assets. Treat as estate-to-trust transfer and no usable market site price.",chatgpt_browser_review,2026-06-17
acris_site_cluster_2011051200806001,zero_nominal_multidoc,CONFIRM_NO_SITE_PRICE,NO_EXTERNAL_EVIDENCE,,,ZERO_CONSIDERATION_DPA_BARNES_RELATED_PARTY_RESTRUCTURING_NO_SITE_PRICE,MEDIUM,https://propertyinformationportal.nyc.gov/parcels/parcel/2043220010;https://propertyinformationportal.nyc.gov/parcels/parcel/2043220018;https://propertyinformationportal.nyc.gov/parcels/parcel/2043220025,"External review found three zero-dollar deeds among DPA Big Barnes / DPA Barnes-related entities for Barnes Avenue parcels. No external real sale price was found. Treat as related-party restructuring and no usable market site price.",chatgpt_browser_review,2026-06-17
